epoch,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1
1,1.1013997911140547,1.1001513547056752,0.3359758997938798,0.3329105897273304,0.32975424864301617,0.1665080875356803
2,1.0994158789683242,1.0999625479033572,0.341842397336293,0.3329105897273304,0.2747413347819922,0.1665080875356803
3,1.0997131590384281,1.0993654567679803,0.33692722371967654,0.33354470513633483,0.31617015518844466,0.1667459185290854
4,1.0990214852876967,1.0989854217104769,0.3347074678928175,0.33354470513633483,0.29182651018737366,0.1667459185290854
5,1.0986389102810288,1.0986544252878212,0.34152528936102744,0.3329105897273304,0.26749599096433263,0.1665080875356803
6,1.098880107379742,1.0986045478035849,0.3359758997938798,0.33354470513633483,0.27541596136764296,0.1667459185290854
7,1.0987907602912899,1.0986927294171756,0.33106072617726334,0.33354470513633483,0.27367242407144327,0.1667459185290854
8,1.098967614105089,1.098606896536518,0.336213730775329,0.33354470513633483,0.22588485464416652,0.1667459185290854
9,1.0987277800219928,1.0986335256391488,0.3346281908990011,0.33354470513633483,0.23285401536380432,0.1667459185290854
10,1.0987957775904673,1.0986059644816417,0.3330426510226732,0.33354470513633483,0.24825372499907897,0.1667459185290854
11,1.0988235051193043,1.0985872009243478,0.33074361820199777,0.33354470513633483,0.2603174490631209,0.1667459185290854
12,1.098743878454986,1.0986091513836316,0.32670049151736164,0.3329105897273304,0.32313907129758596,0.1665080875356803
13,1.0987020130484082,1.0989223726958357,0.33637228476296177,0.33354470513633483,0.29769226884372885,0.1667459185290854
14,1.0986261672672728,1.09859177162168,0.336213730775329,0.3329105897273304,0.22436877746772602,0.1665080875356803
15,1.0981235031811696,1.0950615976759355,0.33661011574441096,0.3329105897273304,0.29083296336273595,0.1665080875356803
16,1.0773666459746305,1.0031573959521727,0.3988425558902806,0.47305009511731133,0.36760394223493015,0.40064587358186854
17,1.0235159946958483,1.0067324745330013,0.4542571745679404,0.4825618262523779,0.44610813098608654,0.38785782392473833
18,1.0157772821651996,1.0053274957681655,0.477088948787062,0.4825618262523779,0.38766000162529796,0.38757328201033286
19,1.0164456288486043,1.011255431946275,0.474076423022039,0.4641724793912492,0.3910452380344139,0.3710371608346102
20,1.0229652150603052,1.0047543282061342,0.4638496908197241,0.48129359543436906,0.3776597389683943,0.3867429864617584
21,1.0093048308756416,1.0062614545915878,0.4769303947994292,0.4787571337983513,0.39522304441690254,0.3849275570965252
22,1.0131215207906008,1.007809410423286,0.47344220707150786,0.48573240329740014,0.3820418596125082,0.3896128817292713
23,1.0168348158787524,1.0020016342231421,0.47185666719517994,0.4806594800253646,0.4031089747252771,0.3862752549243144
24,1.0149191082686313,1.0040486136341518,0.4652766767084192,0.47622067216233355,0.38086090300556386,0.386075839485657
25,1.0095240151010831,1.0040868521114656,0.47082606627556683,0.48129359543436906,0.38989770306554333,0.38643817388506735
26,1.0198393985381005,1.0022969878241468,0.46805137149199305,0.48129359543436906,0.37843534939141366,0.3868096823049268
27,1.0154395322329424,1.003519782365389,0.4709053432693832,0.4774889029803424,0.3883682285026879,0.3838192270599074
28,1.0181213121265245,1.0033289745931921,0.4711431742508324,0.47939124920735576,0.3796391060618676,0.38554534476596647
29,1.0089774402627782,1.0010396655632412,0.4816077374345965,0.4850982878883957,0.3867159992197662,0.38999232211859186
30,1.0129861774583693,1.000408001957472,0.4768511178056128,0.4838300570703868,0.38418989001878523,0.3887679453586707
31,1.0152507882989945,0.9991191017075891,0.4643253527826225,0.4850982878883957,0.37801600952056474,0.3899409355576437
32,1.0139312622039467,1.0017910901322422,0.470667512287934,0.4825618262523779,0.396224018913985,0.3867367952357099
33,1.013890266777578,0.9981689684059927,0.4792294276201046,0.47939124920735576,0.3834823230394299,0.38541694192673237
34,1.0148664514538752,1.0052514185841959,0.4641667987949897,0.4806594800253646,0.39573691061740696,0.3849126441416077
35,1.0104893085335482,0.9960481917548195,0.47645473283653084,0.48319594166138236,0.38238458443359,0.38899821687592967
36,0.9996299861595259,0.9739223511519882,0.4831932773109244,0.49968294229549776,0.38898015375775863,0.40232814485610574
37,0.9861859409881315,0.9664159421687951,0.5007134929443475,0.49778059606848446,0.40167250351805456,0.4022513089005235
38,0.9848324469176529,0.9745652642745948,0.4936578404946884,0.49714648065948003,0.3982023479632466,0.4020872939730373
39,0.9816061623863473,0.9751889220354447,0.49207230061836055,0.49270767279644895,0.39955674433921895,0.39612067835705483
40,0.9792174245091311,0.9685376348492459,0.49778024417314093,0.49461001902346224,0.4022480155482812,0.3978202905036266
41,0.9890027325183971,0.9799892489261542,0.49381639448232123,0.49714648065948003,0.3990208995980242,0.4079805592583788
42,0.9844712407573459,0.9727512012574214,0.4987315680989377,0.5022194039315155,0.40705945697075735,0.4070005512245059
43,0.9703797535754921,0.9778652924786811,0.5013477088948787,0.4933417882054534,0.405261325988604,0.39701836388561357
44,0.982474345723895,0.9768533709310775,0.5007134929443475,0.4965123652504756,0.4171290231274472,0.4125506407634623
45,0.9903315321208748,0.9721177810721557,0.4985730141113049,0.49778059606848446,0.4053657032901256,0.4072461408758838
46,0.9748436789117979,0.9675408179955007,0.5030918027588394,0.4990488268864933,0.42684924806174473,0.4453594048243443
47,0.9733886416426774,1.0079313199506506,0.5053908355795148,0.4724159797083069,0.44056024330874183,0.40160862214031817
48,0.9941931442241387,0.9836701065887736,0.48184556841604564,0.487000634115409,0.42938860099733783,0.4630368799013911
49,0.9880246976693194,0.9654193940462005,0.48612652608213097,0.4965123652504756,0.4410316618041589,0.4055301436828473
50,0.9743067896250822,0.9693347077696249,0.4996828920247344,0.4984147114774889,0.41928156710446535,0.44041568733566755
51,0.9720676840438468,0.9656546928872016,0.5013477088948787,0.501585288522511,0.4365893777829703,0.4281897944709874
52,0.9758910555005622,0.9645704548798866,0.49492627239575077,0.4990488268864933,0.4167104600655877,0.43024573288171614
53,0.9737758693366945,0.9695245098221053,0.5022990328206755,0.5009511731135067,0.4323995634211147,0.4359616678793728
54,0.9772195603875099,0.9644979116428329,0.49690819724116064,0.49461001902346224,0.45307585322790417,0.4616017266392194
55,0.9691415224605304,0.9638574756847278,0.507848422387823,0.5060240963855421,0.4782142341251913,0.45346320768374
56,0.9697434674999841,0.9661835189022894,0.5067385444743935,0.4965123652504756,0.4375187421140172,0.4208028125317835
57,0.9631682728953684,0.9633784946113276,0.5080862533692723,0.5034876347495244,0.43637332229888576,0.44260399244168314
58,0.9739527897012957,0.9896008259674077,0.4931029015379737,0.4819277108433735,0.4447454204547765,0.43308063905234645
59,0.9837896159131081,0.9646291451584181,0.48890122086570476,0.5009511731135067,0.43881158623261945,0.44557107650569266
60,0.9745983118789404,0.9648743971435798,0.5035674647217377,0.5053899809765378,0.447261159505479,0.4584724590750224
61,0.9744036746172514,0.9638165935505472,0.49651181227207863,0.5047558655675333,0.456136206776282,0.46403222030012864
62,0.966516899414253,0.9751727657372542,0.5019819248454098,0.48826886493341787,0.4673718719205862,0.4365310747048281
63,0.9793051881099892,0.9794658039972309,0.4914380846678294,0.49080532656943565,0.4421421205017504,0.43192265427542137
64,0.9736795134337972,0.9627363907436668,0.5030918027588394,0.49270767279644895,0.4330910837248226,0.4137739822767495
65,0.9715805523025455,0.9622297296814323,0.49778024417314093,0.49778059606848446,0.433607740797773,0.4521129479497283
66,0.9680291487408154,0.960084607348687,0.5003171079752656,0.50285351934052,0.4412686712618436,0.43373044636503016
67,0.959021218410475,0.9588679801306547,0.5026954177897575,0.501585288522511,0.46672278655387417,0.4600946237285619
