epoch,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1
1,1.1019175025614238,1.1004440844172378,0.3332804820041224,0.33354470513633483,0.328318921754445,0.1667459185290854
2,1.099682211592399,1.0990365637807658,0.3377199936578405,0.33354470513633483,0.31948647245474177,0.1667459185290854
3,1.0991666858880857,1.098637175393694,0.3351038528618995,0.33354470513633483,0.2923395375955162,0.1667459185290854
4,1.0989952714163091,1.098409247232073,0.33589662280006344,0.3329105897273304,0.28207366599654105,0.1665080875356803
5,1.0984906077441652,1.097786792940782,0.3423180592991914,0.3417882054533925,0.2950178378999936,0.20863132890965894
6,1.0987921965865037,1.0984172664568557,0.33732360868875855,0.33354470513633483,0.33608516974992586,0.1667459185290854
7,1.0989026912554936,1.0979426134668278,0.33003012525765024,0.33354470513633483,0.28983549611852827,0.1667459185290854
8,1.0984427535592498,1.0983099929123796,0.34176312034247663,0.3322764743183259,0.33072302876560983,0.17229136537493886
9,1.0988430193605752,1.0976684601456588,0.33732360868875855,0.3392517438173748,0.2950640029709011,0.2017945145972828
10,1.097846954281288,1.0907446657772222,0.34104962739812905,0.38110336081166774,0.3048596623054611,0.30054379776601997
11,1.0710049686179366,1.0302849072176365,0.405343269383225,0.4686112872542803,0.39179598535530885,0.3783387059435623
12,1.0238964817726954,1.0065377958983504,0.4550499445061043,0.4806594800253646,0.43911798072959685,0.38549085631349783
13,1.0143436508169639,1.001791730438068,0.46059933407325193,0.4844641724793913,0.44382572505659673,0.3886985360915696
14,1.0136620595410941,1.0104832712728613,0.4625812589186618,0.4787571337983513,0.42929625009550726,0.3907880715669146
15,1.0118724363663314,1.0038793651303235,0.47645473283653084,0.48129359543436906,0.39721152221728745,0.3857768973360775
16,1.0149001957441408,1.0010367576351782,0.4621055969557634,0.4850982878883957,0.4360374266686386,0.39104747348804786
17,1.0132654460576138,1.0024267326976652,0.47106389725701603,0.4844641724793913,0.3816041331110276,0.3890789167187711
18,1.0129929055346538,1.0016385818404643,0.47447280799112096,0.4838300570703868,0.38312006574504504,0.38899771378755127
19,1.0158242512868214,1.0037371050956208,0.4701125733312193,0.476854787571338,0.38555511912033297,0.38319236728685285
20,1.007844610752537,1.005944790799329,0.47320437609005866,0.47812301838934684,0.3880523531524423,0.3832833832833833
21,1.013457424018431,1.0035971249291318,0.4701125733312193,0.4755865567533291,0.3819700200521072,0.3826991874496611
