epoch,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1
1,1.1021753264235523,1.1001295513576932,0.3357651554629147,0.3333333333333333,0.3349489230347877,0.16666666666666666
2,1.0996844947224216,1.0988683541615805,0.3260378669445892,0.3333333333333333,0.3214393320803188,0.16666666666666666
3,1.0987641982616434,1.0990271091461181,0.34410283133576514,0.3333333333333333,0.27297511849800987,0.16666666666666666
4,1.0995039059632516,1.098781606886122,0.33645996178565224,0.3333333333333333,0.29708785393278053,0.16666666666666666
5,1.0990190865452223,1.0995152023103503,0.33993399339933994,0.3333333333333333,0.32513775533170525,0.16666666666666666
6,1.0991528301121398,1.0991835938559638,0.3348966475594928,0.3333333333333333,0.32847774409533254,0.16666666666666666
7,1.0994045439540088,1.098937439918518,0.32621156852527355,0.3333333333333333,0.30871723055289096,0.16666666666666666
8,1.0989991648859379,1.099146196577284,0.3388917839152336,0.33194444444444443,0.31193523664304773,0.22563932980599646
9,1.0989804649096262,1.099576505025228,0.3251693590411673,0.3333333333333333,0.29217995907728894,0.16666666666666666
10,1.0985043148458553,1.0990787479612563,0.341323606044815,0.3333333333333333,0.30726458847560884,0.16666666666666666
11,1.099086969143528,1.098813337749905,0.3315963175264895,0.3333333333333333,0.29019504773439914,0.16666666666666666
12,1.0984253190510882,1.0993613243103026,0.34340802501302764,0.3333333333333333,0.2665109477514459,0.16666666666666666
13,1.0987763415199612,1.0983305825127496,0.33055410804238317,0.3597222222222222,0.29341045060601384,0.2813838703669212
14,1.0291906915772018,1.0079180637995402,0.4445023449713392,0.4847222222222222,0.4302607903488343,0.3886217948717949
15,0.9757512862615666,1.0083886928028531,0.5006079555323953,0.4847222222222222,0.467691721338051,0.4450158823331813
16,0.9767330548447288,1.004756964577569,0.4898384575299635,0.4777777777777778,0.47494299807484414,0.38370631644358494
17,0.9617412765965769,1.0048635164896647,0.5025186729199236,0.46944444444444444,0.45480086391245944,0.40903949878430534
18,0.9673630366086007,0.9953116099039714,0.49279138440159803,0.48055555555555557,0.4706741501985699,0.44117250302004624
19,0.966654157708953,1.0054526408513387,0.4974813270800764,0.4638888888888889,0.46101758714005453,0.43505008021137054
20,0.9630095193695438,0.9975146346622044,0.5164147993746743,0.4722222222222222,0.5057772870161913,0.4638581327313738
21,0.967527902921455,0.9950446605682373,0.4945284002084419,0.48333333333333334,0.48561194677480146,0.4404522011309016
22,0.9686444563979135,0.9993992355134752,0.49626541601528573,0.48194444444444445,0.48555948711038405,0.46692275906880437
23,0.962006023159163,0.9927493161625333,0.5052978982108737,0.4791666666666667,0.48596375951674503,0.4674785585061864
24,0.9659239177967248,0.9936281376414828,0.5059927045336112,0.48194444444444445,0.49449421791445175,0.4624446897857686
25,0.9558960181134059,0.9909295347001817,0.49765502866076083,0.4583333333333333,0.4914785233968053,0.43647477455309275
26,0.9667622934763519,0.9940966738594903,0.4986972381448671,0.46944444444444444,0.48659336626283967,0.44427294518696075
27,0.9634309328635657,0.9964851644304064,0.5056453013722425,0.47638888888888886,0.4945256679484998,0.44628978879543485
28,0.9636927055405602,0.989067530632019,0.49765502866076083,0.4861111111111111,0.4686886665390079,0.4580195058538221
29,0.96437936175381,0.997867120636834,0.49626541601528573,0.4930555555555556,0.47949430922796094,0.4707748033065699
30,0.9666547103227997,1.0001561813884312,0.5035608824040299,0.49027777777777776,0.49012472521125483,0.46869731733181025
31,0.9476621840094162,1.028988496462504,0.513114469341671,0.4708333333333333,0.5066432133859543,0.44243156199677935
32,0.9595512920873787,0.9974500907791986,0.5046030918881362,0.4847222222222222,0.49489804914229,0.46655155282228744
33,0.9534138636351336,0.9935846262507968,0.5052978982108737,0.49166666666666664,0.4970884235815542,0.4777246034107381
34,0.9597848439684589,0.988745023144616,0.5082508250825083,0.4875,0.4872884105782189,0.46414610245253773
35,0.9555788516004362,0.989700096183353,0.4978287302414452,0.48055555555555557,0.48501206029198524,0.47258980158037006
36,0.9593737117113992,1.0008165942298042,0.5052978982108737,0.4930555555555556,0.48135467629807877,0.44262909269386946
37,0.9511390865853372,0.9889980408880445,0.5054715997915581,0.49027777777777776,0.4624354321960893,0.4738193028082633
38,0.9531743303963722,1.0135925319459704,0.5079034219211395,0.4791666666666667,0.49654720391285795,0.4630568374759883
39,0.9532275040240384,0.9806292480892606,0.5125933645996179,0.4875,0.4978611152348269,0.47833475224025496
40,0.9640375894868211,0.9899324152204726,0.5037345839847143,0.4875,0.49774667815651896,0.4538233590503416
41,0.9417313707564385,0.9941712922520107,0.5193677262463089,0.49166666666666664,0.5017409330288346,0.467543045387794
42,0.9466836535518567,0.9823298560248481,0.5169359041167274,0.4930555555555556,0.4997447520974491,0.46636813645431535
43,0.9506447016934005,0.991848451561398,0.5127670661803022,0.5,0.5019746589835393,0.48489887779010976
