epoch,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1
1,1.100761380232664,1.0989616948286793,0.3367686697320438,0.33354470513633483,0.3331588183565124,0.26630234378725964
2,1.1000268115319898,1.1001272071519077,0.338433486602188,0.3589093214965124,0.32722095537171825,0.23573787285469142
3,1.0994937193645091,1.0989028881377787,0.3360551767876962,0.33354470513633483,0.3281384813022913,0.1667459185290854
4,1.099064206782169,1.098188509121679,0.33106072617726334,0.3703233988585923,0.31753348587778163,0.2962308666798387
5,1.0992067976498425,1.098447753193262,0.3313778341525289,0.3348129359543437,0.28632190328960194,0.17479572683566738
6,1.0986815055160981,1.097922016414722,0.3433486602188045,0.33417882054533926,0.3311624344938478,0.1691919191919192
7,1.0987577800688737,1.098061677240917,0.33446963691136833,0.34115409004438807,0.3142632841660093,0.18681743271907206
8,1.098465238185282,1.0983482312007122,0.33835420960837165,0.33354470513633483,0.33102232622590105,0.17125293777061348
9,1.0989413429066404,1.0969726687832277,0.330188679245283,0.34242232086239693,0.3015237900425723,0.2682571184495077
10,1.0987849068637883,1.0976151689820903,0.3352624068495323,0.3462270133164236,0.31911639945655895,0.19955055253174994
11,1.0952888766691427,1.0631444559266616,0.35856984303155226,0.4166138237159163,0.34621736413944987,0.4132273828394315
12,1.0616423346377486,1.014161187104205,0.4295227524972253,0.4787571337983513,0.4127174400902171,0.4017776947425742
13,1.019111776627885,1.0033433327738364,0.462422704931029,0.4838300570703868,0.4325320127080075,0.38839011019746045
14,1.0153825970294832,1.006755643542537,0.4652766767084192,0.4755865567533291,0.44939244318189275,0.3808621147797284
15,1.0124921728582943,1.001856016371926,0.4753448549231013,0.4819277108433735,0.3899451173534642,0.3863435292079636
16,1.014974095523877,0.9998777390433476,0.4601236721103536,0.48319594166138236,0.4278370142518344,0.3884458958411496
17,1.0145722292334112,1.002563131709755,0.4709846202631996,0.4844641724793913,0.3872567819555725,0.38915812862969984
18,1.0124667955121545,0.9992000019164802,0.47637545584271446,0.487000634115409,0.399305190468971,0.3916099623646794
19,1.0165437136736728,1.002388997439274,0.4699540193435865,0.476854787571338,0.3878579859829128,0.3832792233584546
20,1.008707687993501,1.0033209625496922,0.47375931504677343,0.47939124920735576,0.39337780141070217,0.38455529516795
21,1.013727690993237,1.0038654398676257,0.46931980339305535,0.4806594800253646,0.38394239744858377,0.3865999192824195
22,1.0065281776915418,0.9995702043241841,0.47637545584271446,0.4838300570703868,0.39721353875464466,0.3889403196938838
23,1.0095985601268518,0.9980237508545817,0.47368003805295705,0.4787571337983513,0.38140736869790864,0.3850541017848658
24,1.0128965700827557,0.999591378108867,0.4623434279372126,0.4838300570703868,0.40342485709557324,0.3945170592231224
25,1.0066603894503612,1.0110321769853445,0.47035040431266845,0.4749524413443247,0.4286441999455392,0.3803891645147379
26,1.011868818968284,1.0022627910104218,0.47225305216426194,0.4850982878883957,0.38043025885180964,0.3897166105499439
27,1.017659569175984,0.9999686896838791,0.4664658316156651,0.487000634115409,0.3754367225222203,0.39119174666779594
28,1.0034058574301818,0.999441494235678,0.4811320754716981,0.4774889029803424,0.3864906970404068,0.3840604031900887
29,1.0100545248574002,0.9976802361336553,0.47518630093546854,0.487000634115409,0.3832251341136704,0.39148456678337157
30,1.0096711962162948,0.9992087940362412,0.4682892024734422,0.4800253646163602,0.38152955234659114,0.39062566956734596
31,1.012114734851522,0.9988702012907499,0.4693990803868717,0.4825618262523779,0.39508471888495106,0.38782715040857224
32,1.0157133301710277,0.9987439720329788,0.4751070239416521,0.48636651870640457,0.38102182830035725,0.3910485386209021
33,1.0134349269460192,0.9967869548912508,0.4696369113683209,0.4838300570703868,0.3795519568903622,0.3922024228666941
34,1.0063777755250713,0.9953464599221132,0.4824005073727604,0.48826886493341787,0.39501474954559423,0.3926408501680538
35,1.0108863404875648,1.0044620193555223,0.4746313619787538,0.4901712111604312,0.39110731360330697,0.4076874200622522
36,1.008286186674232,0.9900721772305181,0.4828761693356588,0.4889029803424223,0.40155254685711017,0.39706699881964114
37,0.9979208188028972,1.0136750059257826,0.4877913429522753,0.4787571337983513,0.403937222857432,0.39820458579862067
38,0.9913015555273207,0.9706750348843421,0.4854130331377834,0.4920735573874445,0.4112865007028943,0.41686579865433027
39,0.9781879715672268,0.9648467121278477,0.4975424131916918,0.49587824984147116,0.42529075152544893,0.41862612549794703
40,0.9861618046604058,0.964395648252382,0.4982559061360393,0.4984147114774889,0.4121095126701502,0.41310017167724683
41,0.9776000731037104,0.9652222842072564,0.49762169018550817,0.501585288522511,0.4057186464529243,0.40970624198348476
42,0.9762046413677173,0.9661081511534386,0.49936578404946885,0.49714648065948003,0.4061142508529008,0.4024494541021723
43,0.975771930509954,0.9623608117853454,0.501426985888695,0.5009511731135067,0.4090212328502454,0.4077800014888724
44,0.9787389579147399,0.9676385064554426,0.5036467417155541,0.5009511731135067,0.40602287041929536,0.40547196724583384
45,0.9723785590006543,0.9810374058646043,0.5042016806722689,0.4901712111604312,0.41360494727113034,0.40640357258742704
46,0.9761899751000459,0.9587787371235099,0.5031710797526557,0.5047558655675333,0.41564984794819154,0.410956633945879
47,0.9696216347649639,0.9903445644853383,0.49770096717932455,0.48763474952441344,0.40919913150028114,0.4067568401613024
48,0.9848814810609523,0.9608081459016382,0.4901696527667671,0.5003170577045022,0.4061008162230701,0.403811388557971
49,0.9716634561071612,0.9580522445311029,0.49865229110512127,0.5022194039315155,0.41335170858615383,0.4158529653588389
50,0.9648691515017561,1.0057558698146194,0.5083240843507214,0.4895370957514268,0.43359448928623356,0.411363368092503
51,0.9849923510870503,0.9649451048826219,0.4992865070556525,0.50285351934052,0.41928850036599846,0.41006909133218955
52,0.9742827126279353,0.9607386210710094,0.49667036625971145,0.5003170577045022,0.40699476678113894,0.406542662672608
53,0.9803228445394833,0.9614539060625912,0.49040748374821624,0.5053899809765378,0.4128415153585756,0.43122594344018567
54,0.9661249222686632,0.95583575423488,0.5030918027588394,0.5003170577045022,0.4312248579300015,0.42967715509368415
55,0.9650165946146795,0.9727280161844906,0.5068970984620264,0.49714648065948003,0.4360741830972598,0.4281006340698867
56,0.9560906327392629,0.9530394990079828,0.5193435864912003,0.5041217501585289,0.44291224128905293,0.42746561727304294
57,0.9679171772715368,0.9832076928852931,0.49762169018550817,0.4939759036144578,0.4490072797343822,0.44122476072483297
58,0.9690769457469297,0.9671109429476151,0.5032503567464722,0.501585288522511,0.4680360414314125,0.4433031399243858
59,0.9725582353925486,0.958192208142846,0.5030918027588394,0.5110970196575777,0.42868898282735196,0.4417669703993954
60,0.9612891052100782,0.9628440303823657,0.5081655303630886,0.507292327203551,0.4487596710243729,0.45407987757140883
61,0.9661795366050439,0.9842295665565592,0.5001585539876328,0.4914394419784401,0.4446819806523348,0.4473552469539516
62,0.9734743652469253,0.9553812021837252,0.49960361503091805,0.5003170577045022,0.4554768297349141,0.42019592606341116
63,0.9602235620385099,0.980235274600015,0.5097510702394166,0.5034876347495244,0.43123075233276786,0.4144647787287357
64,0.9741165108738941,0.9523527261268964,0.4972253052164262,0.5041217501585289,0.4229663198258691,0.4371939488950627
65,0.9642225721473264,0.9612340077464915,0.5050737276042493,0.5060240963855421,0.4471891821050054,0.4343705810120995
66,0.9545811397613125,0.9525292277260529,0.5087997463136198,0.50285351934052,0.47708762855862447,0.4669613599766403
67,0.9621241385460051,0.951661779937974,0.5066592674805771,0.5060240963855421,0.44581716626984785,0.4317773900331791
